Name,Link
PuzzleVision (Angry) (RVC V2) 300 Epochs,https://huggingface.co/jkhgf/SLWooly/resolve/main/PuzzleVision.zip?download=true
Klaus Meine (Scorpions) (1977-79 era) (RVC v2) (OV2) (700 Epochs),https://huggingface.co/ryuseiken/Klaus_MeineV3/resolve/main/Klaus_Meinev3-700e.zip?download=true
Cloni (Italian dub) (The Clone Wars) (Voice actor Alessandro Ballico) (RVCV2) (OV2) 350 Epochs,https://huggingface.co/Gianlu0712/Clone/resolve/main/The%20Clone%20Wars%20ITA%20Clone.zip?download=true
"Kirara (Genshin Impact, Korean - CV: Kang Eun-ae) (RVC v2, KLM v7s, RMVPE, 300 epochs)",https://huggingface.co/RegalHyperus/MiscellaneousRVCModels/resolve/main/KiraraGIKRV2.zip?download=true
ขนมจีน Knomjean (Thai singer) (RVC v2) (Ov2Super) (1000 Epochs),https://huggingface.co/sixtyfoursixtyone6461/knomjean/resolve/main/knomjean.zip
DanTDM(TheDiamondMinecart)(RVC V2)(RMVPE)(OV2)(600 Epochs - 4188 Steps)(40k Rate),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/DanTDM_e600_s4188.zip?download=true
TheSpiffingBrit (RMVPE) (RVC Ov2.1Super) 200 epochs,https://huggingface.co/SimplCup/TheSpiffingBritV2/resolve/main/TheSpiffingBritV2.zip?download=true
Coconut Mall OST (Drums) (RVC V2) (280 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Coconut_Mall_Drums/resolve/main/Coconut_Mall_Drums_v2.zip?download=true
Boris Anderson (RVC V2) (250 Epochs) [RMVPE] (RETRAINED),https://huggingface.co/Coolwowsocoolwow/Boris_Anderson/resolve/main/Boris_Anderson_v2.zip?download=true
Mrs Martin (RVC V2) (280 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Mrs_Martin/resolve/main/Mrs_Martin.zip?download=true
Caillou Narrator (RVC V2) (300 Epochs) [RMVPE] (RETRAINED),https://huggingface.co/Coolwowsocoolwow/Caillou_Narrator/resolve/main/Caillou_Narrator_e300_s13500.zip?download=true
Trento (Azur Lane) [JP] (RVC v2) (250 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Trento-JP.zip?download=true
"Zhen eating a cookie (Kung Fu Panda 4) | RVC V2, 200 epochs",https://huggingface.co/DaRkSpyro/ZhenKungFuPanda4/resolve/main/Zhen%20eating%20a%20cookie.zip?download=true
Ted [Latin American Spanish Dub] (RMVPE) (RVC V2 - 400 Epochs),https://huggingface.co/AmanBOT/Ted/resolve/main/Ted.zip?download=true
Mr. Krabs (Spongebob) (Version 2) [Latin American Spanish Dub] (RMVPE) (RVC V2 - 400 Epochs),https://huggingface.co/AmanBOT/DonCangrejoV2/resolve/main/DonCangrejoV2.zip?download=true
Doris Anderson (RVC V2) (280 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Doris_Anderson/resolve/main/Doris_Anderson_v2.zip?download=true
"[RETRAINED AGIAN] Barry Buns (Kiff) (RVC V2) (OV2, RMVPE, 200 Epochs)",https://huggingface.co/GoldoBasic/barrybuns2/resolve/main/barrybuns-v2.zip?download=true
"LiSA - Homura (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/drum-kit-rvc-models/resolve/main/HomuraDrums.zip?download=true
"Amy Rose (Lisa Ortiz, Sonic the Hedgehog games) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/AmyLO.zip
"Lincoln Loud (The Loud House, season 1, Grant Palmer) (RVC V2) [450 Epochs]",https://huggingface.co/iamalexcaspian/LincolnLoud-TLH-GrantPalmer/resolve/main/LincolnLoud-TLH-GrantPalmer.zip?download=true
"The Faim - Summer Is a Curse (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/drum-kit-rvc-models/resolve/main/SummerIsACurseDrums.zip?download=true
Medic (Team Fortress 2) (RVC V2) (280 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/TF2_Medic/resolve/main/Medic_v2.zip?download=true
Effect voice Train (Old Disney's cartoon) ( Disney ) [RVCV2] [OV2] [300 Epochs],https://huggingface.co/Loren85/effect-Voice-train-Old-Disney-cartoon/resolve/main/Old%20Train%20Cartoon%20Disney%20Effect%20voice%20(2).zip?download=true
Мастерская Настроения / Masterskaya Nastroeniya (RMVPE) (RVC Ov2.1Super) 100 epochs,https://huggingface.co/SimplCup/MasterskayaNastroeniya/resolve/main/Masterskaya.zip?download=true
Brooklyn Guy (SML) [381 Epochs] [RVC 2/RMVPE],https://huggingface.co/MusologyWavey/MusologyRVC/resolve/main/Brooklyn%20Guy.zip?download=true
"Tyler Dinky Doo (Pinky Dinky Doo) (redone version) (RVC v2, RMVPE) (350 epochs)",https://drive.google.com/file/d/13DaTpukRrVYEcMJpXRP-03hLp2Yj7JOc/view?usp=sharing
"Negative Legend (YouTuber) (RVC v2, RMVPE) (200 epochs)",https://drive.google.com/file/d/1-BCsACABXyh_zk3B1cz0zTshFjWD1GBS/view?usp=sharing
"Gazzelle (Italian Singer) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/Gazzelle/resolve/main/Gazzelle.zip?download=true
"Dario Greggio V2 (Italian Meme) (RVC V2, ItaIla) (100 Epochs)",https://huggingface.co/FanFierik/DarioGreggioV2/resolve/main/DarioGreggioV2.zip?download=true
"Pinky Dinky Doo (redone version) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/PinkyDinkyDooV2.zip
Bo Burnham - Welcome to the Internet (Singer) (RVC V2) (300 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Bo_Burnham_Welcome_to_the_Internet/resolve/main/Bo_Burnham_Welcome_to_the_Internet.zip?download=true
Neil deGrasse Tyson (RVC V2) (240 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Neil_deGrasse_Tyson/resolve/main/Neil_deGrasse_Tyson_v2.zip?download=true
CS188 (RVC V2) (200 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/CS188/resolve/main/CS188_e200_s4800.zip?download=true
"Kodaline - Head Held High (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/drum-kit-rvc-models/resolve/main/HeadHeldHighDrums.zip?download=true
"Bo Burnham - Welcome to the Internet (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/drum-kit-rvc-models/resolve/main/WelcomeToTheInternetDrums.zip?download=true
Shoukaku (Azur Lane) [JP] (RVC v2) (530 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Shoukaku-JP.zip?download=true
Sinta (FNF:Golden Apple) (RVC V2) (400 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Sinta/resolve/main/_Sinta_v2.zip?download=true
"Literally O Entertainment (OV2, RMVPE, 200 Epochs, 1250 Steps)",https://huggingface.co/GoldoBasic/oentertainment/resolve/main/O_Entertainment.zip?download=true
"Moxxie (Helluva Boss) | RVC V2, 200 epochs",https://huggingface.co/DaRkSpyro/MoxxieHelluvaBoss/resolve/main/Moxxie.zip?download=true
Izanami Chiara - Re:Memories - 300 epoch - RVC V2,https://huggingface.co/Fanixtar/RVC-Models/resolve/main/izanami-chiara-40k-Ov2-v1.zip?download=true
Singer First OP Dragon Ball Heroes (JAP)(voice singer Takayoshi Tanimo)[RVCV2][SnowieV3][200 Epochs],https://huggingface.co/Loren85/Singer-DBH-SnowieV3-version/resolve/main/Singer%20DBH%20200%20Epochs.zip?download=true
Marin Goldlock - Re:Memories - 250 epoch - RVC V2,https://huggingface.co/Fanixtar/RVC-Models/resolve/main/marin-goldlock-40k-v1.zip?download=true
Nozomi Aso (RVC V2 Ov2Super) (250 Epochs),https://huggingface.co/CrimsonZockt/RVC-Model/resolve/main/NozomiAso.zip
"Skillet - Finish Line (Drums) (RVC v2, RMVPE, Ov2 Super, 300 epochs)",https://huggingface.co/RegalHyperus/drum-kit-rvc-models/resolve/main/FinishLineDrums.zip?download=true
Pinku Rimu - Re:Memories - 200 epoch - RVC V2,https://huggingface.co/Fanixtar/RVC-Models/resolve/main/pinku-rimu-40k-v1.zip?download=true
"OKA RUTO (CAITLIN MYERS/MOM0KI) | YANDERE SIMULATOR | RVMPE, RVC V2, 300 EPOCHS",https://huggingface.co/AdjoA/OtherModels/resolve/main/Oka_Ruto_V1.zip
"The Fly Guy Five - When the Cat's Away (Drums) (RVC v2, RMVPE, Ov2 Super, 300 epochs)",https://huggingface.co/RegalHyperus/drum-kit-rvc-models/resolve/main/WhenTheCatIsAwayDrums.zip?download=true
"AYANO AISHI/AYEKA (MICHAELA LAWS) | YANDERE SIMULATOR/CRUSH CRUSH | RVMPE, RVC V2, 200 EPOCHS",https://huggingface.co/AdjoA/OtherModels/resolve/main/Ayano_Aishi_AyekaV1.zip
"Eazy-E (RVC V2 - SnowieV3, 250 Epochs)",https://huggingface.co/CRoyce/Models_I_make/resolve/main/Eazy_E_v3.zip?download=true
"Martin Klem - Muffin Cuffin (Drums) (RVC v2, RMVPE, Ov2 Super, 300 epochs)",https://huggingface.co/RegalHyperus/drum-kit-rvc-models/resolve/main/MuffinCuffinDrums.zip?download=true
Voltar (League Of Super Evil) [Latin American Spanish Dub] (RMVPE) (RVC V2 - 400 Epochs),https://huggingface.co/Elinvasor12/Otros_Personajes/resolve/main/Voltar_ESP.zip
"Silver (Pete Capella, Sonic the Hedgehog games) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/SilverPC.zip
Bane (Lego Dimensions) (RVC V2) (350 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Bane_Lego_Dimensions/resolve/main/Bane.zip?download=true
Literally a recording Mandolin - Mandolino (Classic italian Guitar) [RVCV2] [OV2] [300 epochs],https://huggingface.co/Loren85/mandolino-Mandalin/resolve/main/Mandolino.zip?download=true
"Ronnie Anne Santiago (The Loud House, seasons 1-3, Breanna Yde) (RVC V2, RMVPE) [300 Epochs]",https://huggingface.co/iamalexcaspian/RonnieAnne-TLH-BreannaYde/resolve/main/RonnieAnne-TLH-BreannaYde.zip?download=true
Red Flags (femmale voice) (voice actor Montaigne) [RVCV2] [OV2] [300 Epochs],https://huggingface.co/Loren85/Red-flags-Femmale-voice/resolve/main/Red%20Flags%20femmale%20voice.zip?download=true
Red-Flags (male voice) (voice actor tom cardy) [RVCV2] [OV2] [300 Epochs],https://huggingface.co/Loren85/Red-Flags-Male-voice/resolve/main/Red%20Flags%20male%20voice.zip?download=true
Woody Woodpecker (Woody Woodpecker Show/Latin American Dub) (RVC V2) (Ov2) (RMVPE - 200 Epochs),https://huggingface.co/FurnTheFurnace/RVCModels/resolve/main/PajaroLocoLatino_200e.zip
"Carlos Alazraqui (voice actor) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/CarlosAlazraqui.zip
Old PC Speaker Noise(RVC V2 - RVMPE - OV2 - 1230 Epochs - 2458 Steps - 40k Rate),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/old%20pc%20speaker%20noise_e1230_s2458.zip?download=true
"Beatrice (Over The Garden Wall) (RVC V2, RMVPE, OV2 Pretrain) [350 Epochs]",https://huggingface.co/iamalexcaspian/Beatrice-OverTheGardenWall/resolve/main/Beatrice-OverTheGardenWall.zip?download=true
"Boyfriend (RecD) (RVC V2, RMVPE) (300 Epochs)",https://huggingface.co/Timur04129/Boyfriend-RecD/resolve/main/Boyfriend-RecD.zip?download=true
Brandon Roberts (Dork Diaries) (RVC V2-Ov2) [160 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Brandon_Roberts_Dork_Diaries/resolve/main/Brandon_Roberts_v2.zip?download=true
"Korya_mc (RVC V2, 500 Epochs) (RMVPE)",https://huggingface.co/zapominau96/korya/resolve/main/added_IVF469_Flat_nprobe_1_Korya_mc_v2.zip?download=true
"Haruka Nana (UTAU) (RVC V2, 200 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/HarukaNana.zip
"Mr Nosey (The Mr Men Show) (RVC V2, 200 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/mrnosey.zip
"Mr Small (The Mr Men Show) (RVC V2, 190 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/mrsmall.zip
Big Boss / Old Snake (Metal Gear Solid: Peace Walker) (RVC V2) (RMPVE 32K) (140 epochs),https://huggingface.co/Cauthess/Bigboss/resolve/main/Big%20Boss%20-%20MGS%20Peace%20Walker.zip?download=true
"[RETRAINED] Barry Buns (Kiff) (RVC V2) (OV2, RMVPE, 200 Epochs)",https://huggingface.co/GoldoBasic/barrybunsretrained/resolve/main/Barry_Buns_RETRAINED.zip?download=true
"Marth (Yuri Lowenthal, Fire Emblem series) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/MarthFE.zip
Art Garfunkel [The Sound Of Silence Era] (RVC V2) (RMVPE) (400 epochs) (OV2),https://huggingface.co/Freddie-Dassin/Art-Garfunkel/resolve/main/Art-Garfunkel.zip?download=true
Star Wars: The Bad Batch - Hunter (RVC V2) (500 Epochs),https://huggingface.co/ZengerFake/Bad_Batch_Hunter_500/resolve/main/BadBatch_Hunter_RVC_500.rar?download=true
"Vexus [My Life as a Teenage Robot] [VA: Eartha Kitt] (OV2, RMVPE) (RVC V2) 250 Epochs",https://huggingface.co/MrSneakyD/Vexus_RVC/resolve/main/Vexus.zip
La Camaleona (Kung Fu Panda/Latin American Spanish Dub) (RVC V2) (RMVPE) (OV2) - 400 Epochs,https://huggingface.co/Sam846/My_Models/resolve/main/CamaleonaLatino.zip?download=true
Vestal (Azur Lane) [EN] (RVC v2) (840 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Vestal-EN.zip?download=true
Billy (SML) (RVC V2) [250 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Billy/resolve/main/Billy.zip?download=true
"Korean Guy Voice Vol 2 (RVC v2, RMVPE, KLMv7s, 200 Epochs)",https://huggingface.co/SeoulStreamingStation/IU-Voice-MultiLanguage-V1/resolve/main/KoreanGuy_Share_Vol2.zip?download=true
Buzz Buzzard (Woody Woodpecker/Latin American Spanish Dub) (Ov2) (RMVPE) (RVC V2) - 400 Epochs,https://huggingface.co/Sam846/My_Models/resolve/main/BuzzBuzzardLatino.zip?download=true
"Imagine Dragons - Zero (Drums) (RVC v2, RMVPE, Ov2 Super, 300 epochs)",https://huggingface.co/RegalHyperus/drum-kit-rvc-models/resolve/main/ZeroDrums.zip?download=true
Elmo (Italian Dub) (vocie actor Davide Garbolino) [RVCV2] [Itaila] [300 Epochs],https://huggingface.co/Loren85/Elmo-Italian-Dub/resolve/main/Elmo%20(italian%20Dub).zip?download=true
"Frank Sinatra - My Way (Drums) (RVC v2, RMVPE, Ov2 Super, 300 epochs)",https://huggingface.co/RegalHyperus/drum-kit-rvc-models/resolve/main/MyWayDrums.zip?download=true
"Little Miss Magic (The Mr Men Show S2) (RVC V2, 230 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/missmagic.zip
"El Cool P (Incredibox, Wekiddy) | RVC v2 | RMVPE | OV2 | 300 Epochs",https://huggingface.co/Mlaofmd/silly-homework-shit/resolve/main/El_Cool_P.zip?download=true
"Mr Lazy (The Mr Men Show) (RVC V2, 200 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/mrlazy.zip
Ultra M (Mario Madness) (RVC V2-Ov2) [160 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Ultra_M/resolve/main/Ultra_M_v2.zip?download=true
Joseph His Friend From School (SML) (RVC V2) [250 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Joseph_His_Friend_From_School/resolve/main/Joseph_His_Friend_From_School_v2.zip?download=true
Danny Metal (italian Singer) (talking voice) [RVCV2] [Itaila] [300 Epochs],https://huggingface.co/Loren85/Danny-Metal-Parlato/resolve/main/Danny%20Metal.zip?download=true
Logan Thrityacre (RVC V2) [350 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Logan_Thrityacre/resolve/main/Logan_Thrityacre.zip?download=true
Taylor Swift (Speaking Voice) (RVC V2) [RMVPE] 200 Epochs,https://huggingface.co/frankmurray/Taylorswift/resolve/main/Taylor%20Swift.zip?download=true
"Baby Bot v2 (RVC V1) (OV2, RMVPE, 200 Epochs)",https://huggingface.co/GoldoBasic/babybotrvcv1/resolve/main/Baby_Bot_RVC_v1.zip?download=true
John Wetton [RVC v2] [RMVPE] [Itaila] 1325 Epochs 29150 Steps,https://huggingface.co/Gigrig/GigrigRVC/resolve/main/JohnWetton_RVC_v2_Itaila_e1325_s29150.zip?download=true
"Guy Hamdon/SheZow (David Myles Brown) (redone version) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/SheZowDMBV2.zip
"Mario (Charles Martinet) (Español) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/MarioES.zip
"Wirt (Over The Garden Wall) (RVC V2, RMVPE, OV2 Pretrain) [350 Epochs]",https://huggingface.co/iamalexcaspian/Wirt-OverTheGardenWall/resolve/main/Wirt-OverTheGardenWall.zip?download=true
"Симка/Simka (Фиксики/Fixies) (RVC V2, RMVPE) 300 Epochs",https://huggingface.co/Timur04129/Simka/resolve/main/Simka.zip?download=true
MJ - Thriller background vocal Song (voice actor Vincent Price) [RVCV2] [OV2] [300 Epochs],https://huggingface.co/Loren85/Mj-Thriller-Background-voice/resolve/main/Voice%20%20Background%20Thriller%20MJ.zip?download=true
Beerus [DB-FighterZ | 🇺🇸] (RVC v2 | 150 Epochs),https://huggingface.co/SyberGen/DragonBall-Ov2Super/resolve/main/Beerus-FighterZ.zip?download=true
Cameel Habib Habab (SML) (RVC V2) [300 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Cameel_Habib_Habab/resolve/main/Cameel_Habib_Habab.zip?download=true
Black Yoshi (SML) (RVC V2) [180 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Black_Yoshi/resolve/main/Black_Yoshi_e180_s3600.zip?download=true
Frank Honey (Lego Dimensions) (RVC V2) [200 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Frank_Honey_Lego_Dimensions/resolve/main/Frank_Honey_v2.zip?download=true
Faker (Nominal Dingus) (FNF/Vs Sonic.EXE) (RVC V2-Ov2) [180 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Faker_Nominal_Dingus_FNF_Vs_Sonic_EXE/resolve/main/Faker_Nominal_Dingus_FNF_Vs_Sonic_EXE_v2.zip?download=true
"Iago (Aladdin/Kingdom Hearts) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/IagoKH.zip
"Woody (Jim Hanks, Toy Story series) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/WoodyJH.zip
Nanakoe Nina (VOICE AVATAR) (RVC v2) - 700 Epochs,https://huggingface.co/sxndypz/rvc-v2-models/resolve/main/nanakoenina.zip
Sir Pentious (Hazbin Hotel/Latin American Spanish Dub) (Ov2) (RMVPE) (RVC V2) - 400 Epochs,https://huggingface.co/Sam845/Hazbin_Spanish/resolve/main/SirPentiousV2Latino.zip?download=true
Nevada (Azur Lane) [JP] (RVC v2) (630 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Nevada-JP.zip?download=true
Kazuhira Miller (Metal Gear Solid: Peacewalker) (RVC V2) (RMVPE 32K) (210 Epochs),https://huggingface.co/Cauthess/Kazmiller/resolve/main/Kaz%20Miller%20-%20MGS%20Peace%20Walker.zip?download=true
(RETRAINED) Azulin (Unicorn Wars) | RVC v2 | RMVPE | OV2 | 300 Epochs,https://huggingface.co/Mlaofmd/silly-homework-shit/resolve/main/azulinV2.zip?download=true
"Nonono Nono (Million Production VTuber) (RMVPE) (RVC v2, 300 Epochs)",https://huggingface.co/maryishi/IshiMary_RVC_Models/resolve/main/NononoNono_RMVPE_300Epochs.zip?download=true
"Fierik (Italian Streamer, V2) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/FierikV2/resolve/main/FierikV2.zip?download=true
"Baby Finn (Adventure Time, Italian Dub) (RVC V2, OV2) (200 Epochs)",https://huggingface.co/FanFierik/BabyFinn/resolve/main/BabyFinn.zip?download=true
"Jake (Adventure Time, Italian Dub) (RVC V2, ItaIla) (100 Epochs)",https://huggingface.co/FanFierik/Jake/resolve/main/Jake.zip?download=true
"Sfera Ebbasta (Italian Rapper, Talking) (RVC V2, ItaIla) (100 Epochs)",https://huggingface.co/FanFierik/SferaEbbasta/resolve/main/SferaEbbasta.zip?download=true
"Alessandro Warcard (Italian Youtuber) (RVC V2, ItaIla) (100 Epochs)",https://huggingface.co/FanFierik/AlessandroWarcard/resolve/main/AlessandroWarcard.zip?download=true
"Riccardo Warcard (Italian Youtuber) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/RiccardoWarcard/resolve/main/RiccardoWarcard.zip?download=true
GeorgeNotFound(George Davidson)(RVC V2)(RVMPE)(OV2)(480 Epochs - 3824 Steps)(40k Rate),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/GeorgeNotFound_e480_s3824.zip?download=true
"Laird (The Casagrandes) (RVC V2, RMVPE, OV2 Pretrain) [200 Epochs]",https://huggingface.co/iamalexcaspian/Laird-TheCasagrandes/resolve/main/Laird-TheCasagrandes.zip?download=true
Bbno$ / Bbnos (RMVPE) (RVC Ov2.1Super) 350 epochs,https://huggingface.co/SimplCup/BbnosV2/resolve/main/Bbnos.zip?download=true
Gamer Meld (RMVPE) (RVC V2) 400 epochs,https://huggingface.co/SimplCup/GamerMeld/resolve/main/GamerMeld.zip?download=true
Johnny Bravo (RVC V2) [180 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Johnny_Bravo/resolve/main/Johnny_Bravo_v2.zip?download=true
"Michael Jackson (This Is It Era) (Rmvpe) (RVC v2, 200 Epochs)",https://huggingface.co/PlayerBPlaytime/My-Models/resolve/main/MJThisIsIt.zip
Rex Fury (Lego Dimensions) (RVC V2) [180 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Rex_Fury_Lego_Dimensions/resolve/main/Rex_Fury_e180_s1260.zip?download=true
Young Freddie Mercury (RVC V2) (RMVPE) (500 epochs) (OV2),https://huggingface.co/Freddie-Dassin/Young-Freddie-Mercury/resolve/main/Young-Freddie-Mercury.zip?download=true
Moon Landing (1969) - Neil Armstrong - Apollo 11 (RVC V2) (rmvpe) (140 Epochs),https://huggingface.co/Freaky98/Apollo11-Armstrong-rvc-v2-140e/resolve/main/A11-Armstrong-140e.zip?download=true
Freddie Mercury 50s [Fake Era] (RVC V2) (RMVPE) (330 epochs) (OV2),https://huggingface.co/Freddie-Dassin/Freddie-Mercury-1950-Radio-Style/resolve/main/Freddie-50s_e330.zip?download=true
DMZ Overlord (Call of Duty: Modern Warfare II / Warzone 2.0) | RVC V2 - 270 Epochs,https://huggingface.co/TheCucumber/CucumberVoice/resolve/main/DMZ.zip?download=true
Kuroko Kamenaga (Yandere Simulator) (RVC v2) (695 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Kuroko-Kamenaga.zip?download=true
Ross Lynch (RVC v2 | RMVPE | Ov2) (200 Epochs),https://huggingface.co/MusicBox27/2010sSingers/resolve/main/Ross_Lynch_e200_s17200.zip?download=true
Carlitos Casagrande (The Loud House/The Casagrandes) (RVC V2) [120 Epochs] (Ov2 Pretrain) (RMVPE),https://huggingface.co/iamalexcaspian/CarlitosCasagrandeTLH-CG/resolve/main/CarlitosCasagrandeTLH-CG.zip?download=true
Azulin (Unicorn Wars) | RVC v2 | RMVPE | OV2 | 300 Epochs,https://huggingface.co/Mlaofmd/silly-homework-shit/resolve/main/azulin.zip?download=true
Claris Zeinburg (Ryuusei World Actor) | RVC v2 | RVMPE | 300 Epochs,https://huggingface.co/samkey/Claris_Zeinburg/resolve/main/Claris_Zeinburg.zip?download=true
"Ermac (Mortal Kombat 1) (RVC v2, RMVPE) (250 epochs)",https://huggingface.co/MystyTom/RVC-Models/resolve/main/Ermac.zip?download=true
"Somari (FNF: Mario's Madness) (RVC V2, OV2Super Pretrain) (RMVPE) 300 Epochs",https://huggingface.co/Timur04129/Somari-FNF/resolve/main/Somari-FNF.zip?download=true
Concas HD (V2) (Old Italian Youtuber) [RVCV2] [Itaila] [300 Epochs],https://huggingface.co/Loren85/Concas-HD-New-version/resolve/main/Concas%20HD%20New%20Version.zip?download=true
J-HOPE - RVC 2 (BTS) 300 EPOCHS,https://huggingface.co/maxmashup/JHOPE/resolve/main/J-HOPE%20BTS.zip?download=true
Rosa Casagrande (The Loud House/The Casagrandes) (RVC V2) [350 Epochs] (Ov2 Pretrain) (RMVPE),https://huggingface.co/iamalexcaspian/RosaCasagrandeTLH-CG/resolve/main/RosaCasagrandeTLH-CG.zip?download=true
Mr. L / Too Late Luigi (FNF: Mario Madness) | RVC v2 | RVMPE | OV2 | 300 Epochs,https://huggingface.co/Mlaofmd/silly-homework-shit/resolve/main/MrLToolate.zip?download=true
SpongeBob SquarePants (Seasons 3–9A) (RVC v2) (500 Epochs) (RMVPE),https://huggingface.co/Gosmokeless28/AI_models/resolve/main/Post-Movie_SpongeBob.zip?download=true
2017 Moist Cr1tikal (RVC V2) [120 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/2017_Moist_Cr1tikal/resolve/main/2017_Moist_Cr1tikal_e120_s3600.zip?download=true
"Cheval Grand (Uma Musume Pretty Derby) (RMVPE) (RVC v2, 600 Epochs)",https://huggingface.co/maryishi/IshiMary_RVC_Models/resolve/main/ChevalGrand_RMVPE_600Epochs.zip?download=true
Chase McCain (Lego Dimensions) (RVC V2) [250 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Chase_Mcain_Lego_Dimensions/resolve/main/Chase_McCain_Lego_Dimensions_v2.zip?download=true
Professor Girafalde (El Chavo The Animated Series English) [(Ov2) (RVC V2) - 500 Epochs],https://huggingface.co/Elinvasor12/El_Chavo_English_Dub/resolve/main/Professor_Girafalde_eng500.zip
Maidum (RVC V2) (Колобанга) (500 Epochs) (Trained on Snowie V3),https://huggingface.co/Player1444/AI.models/resolve/main/Maidum%20(Trained%20on%20Snowie%20V3).zip?download=true
(300 Film) King Leonidas (Just A Sparta Remix Extended But Only Vocal) (OV2) (300 Epochs) (RMVPE),https://huggingface.co/ReiPlush64/Models/resolve/main/Sparta%20remix.zip?download=true
Sharkl (V2) (Italian Youtuber) [RVCV2] [Itaila] [300 Epochs],https://huggingface.co/Loren85/Sharkl-Italian-youtuber-2024/resolve/main/Sharkl-New-version-2024.zip?download=true
Delsin Rowe (Sercan Gidişoğlu) (OV2) (RVC V2) (40k) (Rmvpe) (125 epoch),https://huggingface.co/Goldeath/inFamousSecondSon/resolve/main/DelsinTurkishOV2.zip?download=true
